,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x,team_strength_rank,opponent_strength_rank,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence
240,600,Nathan Redmond,47,MID,Everton,Burnley,2024-04-06T14:00:00Z,False,Burnley,19,15,1095,1125,1065
309,222,Nathaniel Clyne,43,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
432,306,Nathaniel Phillips,40,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
766,522,Nayef Aguerd,44,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,False,West Ham,10,14,1100,1085,1115
149,258,Neal Maupay,49,FWD,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
660,467,Neco Williams,43,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
603,424,Nick Pope,53,GKP,Fulham,Newcastle,2024-04-06T14:00:00Z,False,Newcastle,6,11,1055,1050,1060
274,211,Nicolas Jackson,68,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
14,16,Nicolas Pépé,49,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,False,Arsenal,2,9,1100,1070,1135
671,712,Nicolás Domínguez,50,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
70,672,Nicolò Zaniolo,54,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
786,543,Nikola Vlašić,45,MID,Wolves,West Ham,2024-04-06T14:00:00Z,False,West Ham,10,14,1100,1085,1115
840,800,Noha Lemina,50,MID,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
272,208,Noni Madueke,53,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
372,691,Norberto Bercique Gomes Betuncal,57,FWD,Everton,Burnley,2024-04-06T14:00:00Z,True,Everton,15,19,1050,1050,1050
94,77,Norberto Murara Neto,47,GKP,Luton,Bournemouth,2024-04-06T14:00:00Z,False,Bournemouth,12,18,1055,1020,1090
624,23,Nuno Varela Tavares,40,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
824,572,Nélson Cabral Semedo,45,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
206,845,Odeluga Offiah,40,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
312,225,Odsonne Edouard,53,FWD,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
669,710,Odysseas Vlachodimos,45,GKP,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
25,31,Oleksandr Zinchenko,50,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,False,Arsenal,2,9,1100,1070,1135
721,823,Oliver Arblaster,45,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
697,485,Oliver McBurnie,54,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
700,488,Oliver Norwood,48,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
796,784,Oliver Scarles,40,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,False,West Ham,10,14,1100,1085,1115
748,515,Oliver Skipp,45,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
71,686,Oliwier Zych,40,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
302,820,Ollie Harrison,45,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
64,60,Ollie Watkins,88,FWD,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
664,604,Olu Aina,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
654,461,Omar Richards,44,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
568,632,Omari Forson,44,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
68,618,Omari Kellyman,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
646,453,Orel Mangala,50,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
509,345,Oscar Bobb,44,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
451,782,Owen Beck,45,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
243,622,Owen Dodgson,40,DEF,Everton,Burnley,2024-04-06T14:00:00Z,False,Burnley,19,15,1095,1125,1065
836,769,Owen Hesketh,45,MID,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
778,534,Pablo Fornals Malla,46,MID,Wolves,West Ham,2024-04-06T14:00:00Z,False,West Ham,10,14,1100,1085,1115
822,570,Pablo Sarabia,47,MID,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
746,513,Pape Matar Sarr,44,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
172,134,Pascal Groß,64,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
66,584,Pau Torres,46,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
614,581,Paul Dummett,39,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,False,Newcastle,6,11,1055,1050,1060
819,567,Pedro Lomba Neto,55,MID,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
740,506,Pedro Porro,59,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
489,582,Pelly Ruddock Mpanzu,46,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,True,Luton,18,12,1100,1130,1075
169,131,Pervis Estupiñán,49,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
516,353,Phil Foden,81,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
80,63,Philip Billing,51,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,False,Bournemouth,12,18,1055,1020,1090
43,38,Philippe Coutinho Correia,58,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
256,188,Pierre-Emerick Aubameyang,65,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
733,499,Pierre-Emile Højbjerg,51,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
569,669,Radek Vítek,40,GKP,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
764,777,Radu Dragusin,42,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
279,216,Raheem Sterling,69,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
559,395,Raphaël Varane,49,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
567,617,Rasmus Højlund,70,FWD,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
800,545,Rayan Aït-Nouri,47,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
401,558,Raúl Jiménez,50,FWD,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
463,318,Reece Burke,40,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,True,Luton,18,12,1100,1130,1075
270,206,Reece James,53,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
28,578,Reiss Nelson,48,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,False,Arsenal,2,9,1100,1070,1135
320,233,Remi Matthews,39,GKP,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
640,446,Remo Freuler,49,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
32,736,Reuell Walters,40,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,False,Arsenal,2,9,1100,1070,1135
689,477,Rhian Brewster,49,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
576,768,Rhys Bennett,40,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
699,487,Rhys Norrington-Davies,39,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
742,509,Richarlison de Andrade,69,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
645,452,Richie Laryea,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
131,103,Rico Henry,43,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
521,358,Rico Lewis,42,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
522,359,Riyad Mahrez,75,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
305,7,Rob Holding,43,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
252,145,Robert Sánchez,45,GKP,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
57,53,Robin Olsen,39,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
726,492,Rodrigo Bentancur,54,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
679,809,Rodrigo Duarte Ribeiro,45,FWD,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
525,365,Rodrigo Hernandez,56,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
391,279,Rodrigo Muniz Carvalho,47,FWD,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
114,799,Romain Faivre,50,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,False,Bournemouth,12,18,1055,1020,1090
271,207,Romelu Lukaku Bolingoli,68,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
289,667,Roméo Lavia,49,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
296,717,Ronnie Stutter,45,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
343,842,Roshaun Mathurin,45,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
493,630,Ross Barkley,49,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,True,Luton,18,12,1100,1130,1075
82,65,Ryan Christie,50,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,False,Bournemouth,12,18,1055,1020,1090
589,410,Ryan Fraser,49,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,False,Newcastle,6,11,1055,1050,1060
85,68,Ryan Fredericks,43,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,False,Bournemouth,12,18,1055,1020,1090
487,553,Ryan Giles,42,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,True,Luton,18,12,1100,1130,1075
445,708,Ryan Gravenberch,50,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
715,730,Ryan Oné,44,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
747,514,Ryan Sessegnon,44,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
145,118,Ryan Trevitt,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
663,470,Ryan Yates,48,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
514,350,Rúben Gato Alves Dias,55,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
16,18,Rúnar Alex Rúnarsson,40,GKP,Brighton,Arsenal,2024-04-06T16:30:00Z,False,Arsenal,2,9,1100,1070,1135
723,828,Sam Curtis,40,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
317,230,Sam Johnstone,44,GKP,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
73,765,Sam Proctor,40,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
657,464,Sam Surridge,45,FWD,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
153,701,Saman Ghoddos,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
209,158,Samuel Bastien,49,MID,Everton,Burnley,2024-04-06T14:00:00Z,False,Burnley,19,15,1095,1125,1065
205,843,Samy Chouchane,45,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
237,475,Sander Berge,46,MID,Everton,Burnley,2024-04-06T14:00:00Z,False,Burnley,19,15,1095,1125,1065
608,429,Sandro Tonali,52,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,False,Newcastle,6,11,1055,1050,1060
829,697,Santiago Bueno,45,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
815,562,Sasa Kalajdzic,49,FWD,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
769,525,Saïd Benrahma,56,MID,Wolves,West Ham,2024-04-06T14:00:00Z,False,West Ham,10,14,1100,1085,1115
388,276,Saša Lukić,43,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
511,347,Scott Carson,38,GKP,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
648,455,Scott McKenna,44,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
557,392,Scott McTominay,46,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
231,180,Scott Twine,49,MID,Everton,Burnley,2024-04-06T14:00:00Z,False,Burnley,19,15,1095,1125,1065
347,247,Seamus Coleman,44,DEF,Everton,Burnley,2024-04-06T14:00:00Z,True,Everton,15,19,1050,1050,1050
600,421,Sean Longstaff,48,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,False,Newcastle,6,11,1055,1050,1060
438,312,Sepp van den Berg,40,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
630,436,Serge Aurier,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
123,95,Sergi Canós Tenés,50,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
526,366,Sergio Gómez,38,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
150,508,Sergio Reguilón,44,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
120,92,Shandon Baptiste,43,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
512,348,Shea Charles,45,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
563,399,Shola Shoretire,44,FWD,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
161,122,Simon Adingra,50,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
84,67,Siriki Dembélé,45,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,False,Bournemouth,12,18,1055,1020,1090
573,709,Sofyan Amrabat,50,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
178,140,Solly March,61,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
749,516,Son Heung-min,101,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
418,292,Stefan Bajcetic,47,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
523,361,Stefan Ortega Moreno,37,GKP,Crystal Palace,Man City,2024-04-06T11:30:00Z,False,Man City,1,16,1070,1080,1060
635,441,Steve Cook,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
162,123,Steven Alzate,44,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
410,692,Steven Benda,40,GKP,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
584,405,Sven Botman,45,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,False,Newcastle,6,11,1055,1050,1060
717,759,Sydie Peck,44,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
490,586,Tahith Chong,47,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,True,Luton,18,12,1100,1130,1075
631,437,Taiwo Awoniyi,63,FWD,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
21,25,Takehiro Tomiyasu,45,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,False,Arsenal,2,9,1100,1070,1135
739,505,Tanguy Ndombélé Alvaro,44,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
177,139,Tariq Lamptey,39,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
834,750,Tawanda Chirewa,44,MID,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
338,763,Tayo Adaramola,40,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
486,393,Teden Mengi,39,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,True,Luton,18,12,1100,1130,1075
386,274,Terence Kongolo,40,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
436,310,Thiago Alcántara do Nascimento,47,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
280,217,Thiago Emiliano da Silva,50,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
781,537,Thilo Kehrer,42,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,False,West Ham,10,14,1100,1085,1115
369,649,Thomas Cannon,45,FWD,Everton,Burnley,2024-04-06T14:00:00Z,True,Everton,15,19,1050,1050,1050
492,614,Thomas Kaminski,45,GKP,Luton,Bournemouth,2024-04-06T14:00:00Z,True,Luton,18,12,1100,1130,1075
13,15,Thomas Partey,48,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,False,Arsenal,2,9,1100,1070,1135
143,116,Thomas Strakosha,39,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
51,46,Tim Iroegbunam,44,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
496,665,Tim Krul,44,GKP,Luton,Bournemouth,2024-04-06T14:00:00Z,True,Luton,18,12,1100,1130,1075
393,281,Tim Ream,45,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
763,776,Timo Werner,63,FWD,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,True,Spurs,5,17,1100,1125,1080
409,688,Timothy Castagne,46,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
616,633,Tino Livramento,41,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,False,Newcastle,6,11,1055,1050,1060
577,826,Toby Collyer,45,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
380,268,Tom Cairney,49,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
713,666,Tom Davies,50,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
550,384,Tom Heaton,39,GKP,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
817,564,Tom King,39,GKP,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
488,575,Tom Lockyer,42,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,True,Luton,18,12,1100,1130,1075
179,141,Tom McGill,39,GKP,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
74,767,Tommi O'Reilly,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
799,351,Tommy Doyle,44,MID,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
785,542,Tomáš Souček,49,MID,Wolves,West Ham,2024-04-06T14:00:00Z,False,West Ham,10,14,1100,1085,1115
398,286,Tosin Adarabioyo,43,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
825,573,Toti António Gomes,44,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
623,795,Travis Hernes,45,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,False,Newcastle,6,11,1055,1050,1060
416,290,Trent Alexander-Arnold,84,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
261,194,Trevoh Chalobah,43,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
448,743,Treymaurice Nyoni,45,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
837,770,Ty Barnett,45,MID,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
112,673,Tyler Adams,49,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,False,Bournemouth,12,18,1055,1020,1090
370,650,Tyler Onyango,44,MID,Everton,Burnley,2024-04-06T14:00:00Z,True,Everton,15,19,1050,1050,1050
554,389,Tyrell Malacia,43,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
384,272,Tyrese Francois,44,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
321,234,Tyrick Mitchell,45,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
56,51,Tyrone Mings,41,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
204,816,Valentín Barco,40,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton,9,2,1365,1370,1360
155,733,Valintino Adedokun,40,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
314,227,Vicente Guaita,44,GKP,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
551,386,Victor Lindelöf,45,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,True,Man Utd,7,3,1370,1350,1390
233,182,Victor da Silva,44,DEF,Everton,Burnley,2024-04-06T14:00:00Z,False,Burnley,19,15,1095,1125,1065
61,57,Viljami Sinisalo,40,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
157,752,Vincent Angelini,40,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
707,638,Vini de Souza Costa,50,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
439,313,Virgil van Dijk,66,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
357,260,Vitalii Mykolenko,46,DEF,Everton,Burnley,2024-04-06T14:00:00Z,True,Everton,15,19,1050,1050,1050
133,105,Vitaly Janelt,53,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,False,Brentford,13,4,1160,1140,1180
772,528,Vladimír Coufal,46,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,False,West Ham,10,14,1100,1085,1115
444,668,Wataru Endo,54,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,False,Liverpool,3,7,1125,1130,1120
642,448,Wayne Hennessey,39,GKP,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
694,482,Wes Foderingham,45,GKP,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
267,201,Wesley Fofana,44,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,False,Chelsea,8,20,1030,1045,1020
65,61,Wesley Moraes Ferreira da Silva,50,FWD,Aston Villa,Brentford,2024-04-06T14:00:00Z,True,Aston Villa,4,13,1100,1055,1150
841,832,Wesley Okoduwa,40,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,True,Wolves,14,10,1145,1140,1150
316,229,Will Hughes,49,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,True,Crystal Palace,16,1,1365,1360,1370
702,490,William Osula,43,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,True,Sheffield Utd,20,8,1190,1150,1230
18,20,William Saliba,58,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,False,Arsenal,2,9,1100,1070,1135
402,591,Willian Borges da Silva,53,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,True,Fulham,11,6,1280,1210,1355
633,439,Willy Boly,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,False,Nott'm Forest,17,5,1170,1110,1230
